Samsung;смартфон;Galaxy;Галакси;0;Samsung Galaxy S4 Zoom Sm-C101;Самсунг Галакси С4 Зоом См-Ц101;S4 Zoom Sm-C101;S;Galaxy;4 Зоом См-Ц101;С;Галакси;С4 Зоом См-Ц101
Samsung;смартфон;Galaxy;Галакси;0;Samsung Galaxy Ace 3 Gt-S7270;Самсунг Галакси Айс 3 Гт-С7270;Ace 3 Gt-S7270;Ace;Galaxy;3 Гт-С7270;Айс 3 Гт-С7270;Галакси;Айс 3 Гт-С7270
Samsung;смартфон;Galaxy;Галакси;0;Samsung Galaxy S4 Mini Gt-I9190;Самсунг Галакси С4 Мини Гт-И9190;S4 Mini Gt-I9190;S;Galaxy;С4 Мини Гт-И9190;С;Галакси;С4 Мини Гт-И9190
Samsung;смартфон;Galaxy;Галакси;0;Samsung Galaxy S4 Gt-I9505;Самсунг Галакси С4 Гт-И9505;S4 Gt-I9505;S;Galaxy;4 Гт-И9505;С;Галакси;С4 Гт-И9505
Samsung;смартфон;Galaxy;Галакси;0;Samsung Galaxy Core Gt-I8262;Самсунг Галакси Кор Гт-И8262;Gt-I8262;Core;Galaxy;Кор Гт-И8262;Кор;Галакси;Кор Гт-И8262
Samsung;смартфон;Galaxy;Галакси;0;Samsung Galaxy Win Gt-I8552;Самсунг Галакси Вин Гт-И8552;Gt-I8552;Win;Galaxy;Гт-И8552;Вин;Галакси;Вин Гт-И8552
Samsung;смартфон;Galaxy;Галакси;0;Samsung Galaxy S4 Gt-I9500;Самсунг Галакси С4 Гт-И9500;S4 Gt-I9500;S;Galaxy;4 Гт-И9500;С;Галакси;С4 Гт-И9500
Samsung;смартфон;Galaxy;Галакси;0;Samsung Galaxy Grand Gt-I9082;Самсунг Галакси Гранд Гт-И9082;Gt-I9082;Grand;Galaxy;Гт-И9082;Гранд;Галакси;Гранд Гт-И9082
Samsung;смартфон;Galaxy;Галакси;0;Samsung Galaxy S Advance Gt-I9070;Самсунг Галакси С Адванс Гт-И9070;Advance Gt-I9070;S;Galaxy;Адванс Гт-И9070;С;Галакси;С Адванс Гт-И9070
Samsung;смартфон;Galaxy;Галакси;0;Samsung Galaxy S Iii Mini Gt-I8190;Самсунг Галакси С 3 Мини Гт-И8190;Iii Mini Gt-I8190;S;Galaxy;3 Мини Гт-И8190;С;Галакси;С 3 Мини Гт-И8190
Samsung;смартфон;Gt;Гт;0;Samsung Gt-S5302;Самсунг Гт-С5302;Gt-S532;Gt;Gt;Гт-С5302;Гт;Гт;Гт-С5302
Samsung;смартфон;Galaxy;Галакси;0;Samsung Galaxy Note Ii Gt-N7100;Самсунг Галакси Ноте Ии Гт-Н7100; Ii Gt-N7100;Note;Galaxy;Ии Гт-Н7100;Ноте;Галакси;Ноте Ии Гт-Н7100
Samsung;смартфон;Galaxy;Галакси;0;Samsung Galaxy S Duos Gt-S7562;Самсунг Галакси С Дуос Гт-С7562;S Duos Gt-S7562;S;Galaxy;Дуос Гт-С7562;С;Галакси;С Дуос Гт-С7562
Samsung;смартфон;Galaxy;Галакси;0;Samsung Galaxy Ace Duos Gt-S6802;Самсунг Галакси Айс Дуос Гт-С6802;Duos Gt-S6802;Ace;Galaxy;Айс Дуос Гт-С6802;Айс;Галакси;Айс Дуос Гт-С6802
Samsung;смартфон;Galaxy;Галакси;0;Samsung Galaxy S Iii Gt-I9300;Самсунг Галакси С 3 Гт-И9300; Iii Gt-I9300;S;Galaxy;С 3 Гт-И9300;С;Галакси;С 3 Гт-И9300
Samsung;смартфон;Galaxy;Галакси;0;Samsung Galaxy Y Duos Gt-S6102;Самсунг Галакси У Дуос Гт-С6102; Duos Gt-S6102;Y;Galaxy;У Дуос Гт-С6102;У;Галакси;У Дуос Гт-С6102
Samsung;смартфон;Galaxy;Галакси;0;Samsung Galaxy Y Gt-S5360;Самсунг Галакси У Гт-С5360; Gt-S5360;Y;Galaxy;У Гт-С5360;У;Галакси;У Гт-С5360
Samsung;смартфон;Galaxy;Галакси;0;Samsung Galaxy Note Gt-N7000;Самсунг Галакси Ноте Гт-Н7000; Gt-N7000;Note;Galaxy;Ноте Гт-Н7000;Ноте;Галакси;Ноте Гт-Н7000
Samsung;смартфон;Galaxy;Галакси;0;Samsung Galaxy S Plus Gt-I9001;Самсунг Галакси С Плюс Гт-И9001; Plus Gt-I9001;S;Galaxy;Плюс Гт-И9001;С;Галакси;С Плюс Гт-И9001
Samsung;смартфон;Galaxy;Галакси;0;Samsung Galaxy S Ii Gt-I9100;Самсунг Галакси С Ии Гт-И9100;Ii Gt-I9100;S;Galaxy;Ии Гт-И9100;С;Галакси;С Ии Гт-И9100
Samsung;смартфон;Galaxy;Галакси;0;Samsung Galaxy Ace Gt-S5830;Самсунг Галакси Айс Гт-С5830;Gt-S5830;Ace;Galaxy;Гт-С5830;Айс;Галакси;Айс Гт-С5830
Samsung;смартфон;Galaxy;Галакси;0;Samsung Galaxy Gio Gt-S5660;Самсунг Галакси Гио Гт-С5660;Gt-S5660;Gio;Galaxy;Гт-С5660;Гио;Галакси;Гио Гт-С5660
Samsung;смартфон;Wave;Вейв 52;0;Samsung Wave 525 Gt-S5250;Самсунг Вейв 525 Гт-С5250;525 Gt-S5250;Gt;Wave;525 Гт-С5250;Гт;Вейв;5 Гт-С5250
Samsung;смартфон;Galaxy;Галакси;0;Samsung Galaxy S Gt-I9000;Самсунг Галакси С Гт-И9000;Gt-I9000;S;Galaxy;Гт-И9000;С;Галакси;С Гт-И9000
Samsung;смартфон;Wave ;Гт;0;Samsung Wave Gt-S8500;Самсунг Вейв Гт-С8500;Gt-S8500;Gt;Wave ;Гт-С8500;Гт;Гт;Гт-С8500
Samsung;смартфон;S;Сгх-И900;0;Samsung Sgh-I900;Самсунг Сгх-И900;Sgh-I900;Sgh;S;Сгх-И900;Сгх;Сгх-И900;Сгх-И900
Samsung;смартфон;370R5E;370Р5Е;0;Samsung 370R5E;Самсунг 370Р5Е;370R5E;370R5E;370R5E;370Р5Е;370Р5Е;370Р5Е;370Р5Е
Samsung;смартфон;355V5C;355В5Ц;0;Samsung 355V5C;Самсунг 355В5Ц;355V5C;355V5C;355V5C;355В5Ц;355В5Ц;355В5Ц;355В5Ц
Samsung;смартфон;900X4C;900Х4Ц;0;Samsung 900X4C;Самсунг 900Х4Ц;900X4C;900X4C;900X4C;900Х4Ц;900Х4Ц;900Х4Ц;900Х4Ц
Samsung;смартфон;700Z5C;700З5Ц;0;Samsung 700Z5C;Самсунг 700З5Ц;700Z5C;700Z5C;700Z5C;700З5Ц;700З5Ц;700З5Ц;700З5Ц
Samsung;смартфон;300E5E;300Е5Е;0;Samsung 300E5E;Самсунг 300Е5Е;300E5E;300E5E;300E5E;300Е5Е;300Е5Е;300Е5Е;300Е5Е
Samsung;смартфон;300E5C;300Е5Ц;0;Samsung 300E5C;Самсунг 300Е5Ц;300E5C;300E5C;300E5C;300Е5Ц;300Е5Ц;300Е5Ц;300Е5Ц
Samsung;смартфон;350V5C;350В5Ц;0;Samsung 350V5C;Самсунг 350В5Ц;350V5C;350V5C;350V5C;350В5Ц;350В5Ц;350В5Ц;350В5Ц
Samsung;смартфон;Rf511;Рф511;0;Samsung Rf511;Самсунг Рф511;Rf511;Rf511;Rf511;Рф511;Рф511;Рф511;Рф511
Samsung;смартфон;N102;Н102;0;Samsung N102;Самсунг Н102;N102;N102;N102;Н102;Н102;Н102;Н102
Samsung;смартфон;350E5C;350Е5Ц;0;Samsung 350E5C;Самсунг 350Е5Ц;350E5C;350E5C;350E5C;350Е5Ц;350Е5Ц;350Е5Ц;350Е5Ц
Samsung;смартфон;535U3C;535У3Ц;0;Samsung 535U3C;Самсунг 535У3Ц;535U3C;535U3C;535U3C;535У3Ц;535У3Ц;535У3Ц;535У3Ц
Samsung;смартфон;Nc110;Нц110;0;Samsung Nc110;Самсунг Нц110;Nc110;Nc110;Nc110;Нц110;Нц110;Нц110;Нц110
Samsung;смартфон;900X3C;900Х3Ц;0;Samsung 900X3C;Самсунг 900Х3Ц;900X3C;900X3C;900X3C;900Х3Ц;900Х3Ц;900Х3Ц;900Х3Ц
Samsung;смартфон;530U4C;530У4Ц;0;Samsung 530U4C;Самсунг 530У4Ц;530U4C;530U4C;530U4C;530У4Ц;530У4Ц;530У4Ц;530У4Ц
Samsung;смартфон;550P5C;550П5Ц;0;Samsung 550P5C;Самсунг 550П5Ц;550P5C;550P5C;550P5C;550П5Ц;550П5Ц;550П5Ц;550П5Ц
Samsung;смартфон;Rv515;Рв515;0;Samsung Rv515;Самсунг Рв515;Rv515;Rv515;Rv515;Рв515;Рв515;Рв515;Рв515
Samsung;смартфон;300V5A;300В5А;0;Samsung 300V5A;Самсунг 300В5А;300V5A;300V5A;300V5A;300В5А;300В5А;300В5А;300В5А
Samsung;смартфон;305V5A;305В5А;0;Samsung 305V5A;Самсунг 305В5А;305V5A;305V5A;305V5A;305В5А;305В5А;305В5А;305В5А
Samsung;смартфон;300E7A;300Е7А;0;Samsung 300E7A;Самсунг 300Е7А;300E7A;300E7A;300E7A;300Е7А;300Е7А;300Е7А;300Е7А
Samsung;смартфон;Rc530;Рц530;0;Samsung Rc530;Самсунг Рц530;Rc530;Rc530;Rc530;Рц530;Рц530;Рц530;Рц530
Samsung;смартфон;Rv520;Рв520;0;Samsung Rv520;Самсунг Рв520;Rv520;Rv520;Rv520;Рв520;Рв520;Рв520;Рв520
Samsung;смартфон;300E5A;300Е5А;0;Samsung 300E5A;Самсунг 300Е5А;300E5A;300E5A;300E5A;300Е5А;300Е5А;300Е5А;300Е5А
Samsung;смартфон;305U1A;305У1А;0;Samsung 305U1A;Самсунг 305У1А;305U1A;305U1A;305U1A;305У1А;305У1А;305У1А;305У1А
Samsung;смартфон;530U3B;530У3Б;0;Samsung 530U3B;Самсунг 530У3Б;530U3B;530U3B;530U3B;530У3Б;530У3Б;530У3Б;530У3Б
Samsung;смартфон;Rc730;Рц730;0;Samsung Rc730;Самсунг Рц730;Rc730;Rc730;Rc730;Рц730;Рц730;Рц730;Рц730
Samsung;смартфон;Rv513;Рв513;0;Samsung Rv513;Самсунг Рв513;Rv513;Rv513;Rv513;Рв513;Рв513;Рв513;Рв513
Samsung;смартфон;N145;Н145;0;Samsung N145;Самсунг Н145;N145;N145;N145;Н145;Н145;Н145;Н145
Samsung;смартфон;Rv509;Рв509;0;Samsung Rv509;Самсунг Рв509;Rv509;Rv509;Rv509;Рв509;Рв509;Рв509;Рв509
Samsung;смартфон;N100;Н100;0;Samsung N100;Самсунг Н100;N100;N100;N100;Н100;Н100;Н100;Н100
Samsung;смартфон;R525;Р525;0;Samsung R525;Самсунг Р525;R525;R525;R525;Р525;Р525;Р525;Р525
Samsung;смартфон;Rf711;Рф711;0;Samsung Rf711;Самсунг Рф711;Rf711;Rf711;Rf711;Рф711;Рф711;Рф711;Рф711
Samsung;смартфон;Rv511;Рв511;0;Samsung Rv511;Самсунг Рв511;Rv511;Rv511;Rv511;Рв511;Рв511;Рв511;Рв511
Samsung;смартфон;Rc510;Рц510;0;Samsung Rc510;Самсунг Рц510;Rc510;Rc510;Rc510;Рц510;Рц510;Рц510;Рц510
Samsung;смартфон;R518;Р518;0;Samsung R518;Самсунг Р518;R518;R518;R518;Р518;Р518;Р518;Р518
Samsung;смартфон;N150 Plus;Н150 Плюс;0;Samsung N150 Plus;Самсунг Н150 Плюс;N150 Plus;N150 Plus;N150 Plus;Н150 Плюс;Н150 Плюс;Н150 Плюс;Н150 Плюс
Samsung;смартфон;N150;Н150;0;Samsung N150;Самсунг Н150;N150;N150;N150;Н150;Н150;Н150;Н150
Samsung;смартфон;R440;Р440;0;Samsung R440;Самсунг Р440;R440;R440;R440;Р440;Р440;Р440;Р440
Samsung;смартфон;R540;Р540;0;Samsung R540;Самсунг Р540;R540;R540;R540;Р540;Р540;Р540;Р540
Samsung;смартфон;Rc520;Рц520;0;Samsung Rc520;Самсунг Рц520;Rc520;Rc520;Rc520;Рц520;Рц520;Рц520;Рц520
Samsung;смартфон;Rc710;Рц710;0;Samsung Rc710;Самсунг Рц710;Rc710;Rc710;Rc710;Рц710;Рц710;Рц710;Рц710
Samsung;смартфон;Rv510;Рв510;0;Samsung Rv510;Самсунг Рв510;Rv510;Rv510;Rv510;Рв510;Рв510;Рв510;Рв510
Samsung;смартфон;R425;Р425;0;Samsung R425;Самсунг Р425;R425;R425;R425;Р425;Р425;Р425;Р425
Samsung;смартфон;Q330;Я330;0;Samsung Q330;Самсунг Я330;Q330;Q330;Q330;Я330;Я330;Я330;Я330
Samsung;смартфон;R730;Р730;0;Samsung R730;Самсунг Р730;R730;R730;R730;Р730;Р730;Р730;Р730
Samsung;смартфон;R410;Р410;0;Samsung R410;Самсунг Р410;R410;R410;R410;Р410;Р410;Р410;Р410
Samsung;смартфон;R528;Р528;0;Samsung R528;Самсунг Р528;R528;R528;R528;Р528;Р528;Р528;Р528
Samsung;смартфон;X520;Х520;0;Samsung X520;Самсунг Х520;X520;X520;X520;Х520;Х520;Х520;Х520
Samsung;смартфон;R460;Р460;0;Samsung R460;Самсунг Р460;R460;R460;R460;Р460;Р460;Р460;Р460
Samsung;смартфон;X;Х;0;Samsung X1;Самсунг Х1;X1;X1;X1;Х;Х;Х;Х1
Samsung;смартфон;R780;Р780;0;Samsung R780;Самсунг Р780;R780;R780;R780;Р780;Р780;Р780;Р780
Samsung;смартфон;R580;Р580;0;Samsung R580;Самсунг Р580;R580;R580;R580;Р580;Р580;Р580;Р580
Samsung;смартфон;Rv410;Рв410;0;Samsung Rv410;Самсунг Рв410;Rv410;Rv410;Rv410;Рв410;Рв410;Рв410;Рв410
Samsung;смартфон;Rf510;Рф510;0;Samsung Rf510;Самсунг Рф510;Rf510;Rf510;Rf510;Рф510;Рф510;Рф510;Рф510
Samsung;смартфон;Galaxy ;Галакси;0;Samsung Galaxy Note8;Самсунг Галакси Ноте8;8;Note;Galaxy;8;Ноте;Галакси;Ноте8
Samsung;смартфон;Galaxy ;Галакси;0;Samsung Galaxy S8;Самсунг Галакси С8;8;S;Galaxy;8;S;Галакси;C8
Samsung;планшет;Note ;Ноте;1;Samsung Galaxy Note N5100;Самсунг Галакси Ноте Н5100   ;N5100;Note ;Galaxy;Н5100   ;Ноте;Галакси;Ноте Н5100   
Samsung;планшет;Note ;Ноте;1;Samsung Galaxy Note N8000;Самсунг Галакси Ноте Н8000   ;N8000;Note ;Galaxy;Н8000   ;Ноте;Галакси;Ноте Н8000   
Samsung;планшет;S;С    ;1;Samsung Galaxy S;Самсунг Галакси С    ;S;S;Galaxy;С    ;С    ;Галакси;С    
Samsung;планшет;Smart ;Смарт;1;Samsung Ativ  Smart Pc Pro;Самсунг Атив Смарт Пц Про  ;Pc Pro;Smart ;Ativ;Пц Про  ;Смарт;Атив;Смарт Пц Про  
Samsung;планшет;Smart ;Смарт;1;Samsung Ativ  Smart Pc Xe500T1C-H01;Самсунг Атив Смарт Пц Хе500Т1Ц-Х01  ;Pc Xe500T1C-H01;Smart ;Ativ;Пц Хе500Т1Ц-Х01  ;Смарт;Атив;Смарт Пц Хе500Т1Ц-Х01  
Samsung;планшет;Tab;Таб;1;Samsung Galaxy Tab P6800;Самсунг Галакси Таб П6800   ;P 6800;Tab;Galaxy;П 6800   ;Таб;Галакси;Таб П6800   
Samsung;планшет;Tab;Таб;1;Samsung Galaxy Tab P7300;Самсунг Галакси Таб П7300   ;P 7300;Tab;Galaxy;П 7300   ;Таб;Галакси;Таб П7300   
Samsung;планшет;Tab;Таб;1;Samsung Galaxy Tab P7500;Самсунг Галакси Таб П7500   ;P 7500;Tab;Galaxy;П 7500   ;Таб;Галакси;Таб П7500   
Samsung;планшет;Tab;Таб;1;Samsung Galaxy Tab Plus P6200;Самсунг Галакси Таб Плюс П6200  ;P Lus P6200;Tab;Galaxy;П Плюс П6200  ;Таб;Галакси;Таб Плюс П6200  
Samsung;планшет;Tab;Таб;1;Samsung Galaxy Tab S3 Sm-T825;Самсунг Галакси Таб С3 См-Т825  ;S 3 Sm-T825;Tab;Galaxy;С3 См-Т825  ;Таб;Галакси;Таб С3 См-Т825  
Samsung;планшет;Tab;Таб;1;Samsung Galaxy Tab S3 Sm-T820;Самсунг Галакси Таб С3 См-Т820  ;S 3 Sm-T820;Tab;Galaxy;С3 См-Т820  ;Таб;Галакси;Таб С3 См-Т820  
Samsung;планшет;Tab;Таб;1;Samsung Galaxy Tab A Sm-T585;Самсунг Галакси Таб А См-Т585  ;A Sm-T585;Tab;Galaxy;А См-Т585  ;Таб;Галакси;Таб А См-Т585  
Samsung;планшет;Tab;Таб;1;Samsung Galaxy Tab A Sm-T580;Самсунг Галакси Таб А См-Т580  ;A Sm-T580;Tab;Galaxy;А См-Т580  ;Таб;Галакси;Таб А См-Т580  
Samsung;планшет;Tab;Таб;1;Samsung Galaxy Tab S2 Sm-T713;Самсунг Галакси Таб С2 См-Т713  ;S 2 Sm-T713;Tab;Galaxy;С 2 См-Т713  ;Таб;Галакси;Таб С2 См-Т713  
Samsung;планшет;Tab;Таб;1;Samsung Galaxy Tab S2 Sm-T819;Самсунг Галакси Таб С2 См-Т819  ;S 2 Sm-T819;Tab;Galaxy;С 2 См-Т819  ;Таб;Галакси;Таб С2 См-Т819  
Samsung;планшет;Tab;Таб;1;Samsung Galaxy Tab S2 Sm-T719;Самсунг Галакси Таб С2 См-Т719  ;S 2 Sm-T719;Tab;Galaxy;С 2 См-Т719  ;Таб;Галакси;Таб С2 См-Т719  
Samsung;планшет;Tab;Таб;1;Samsung Galaxy Tab S2 Sm-T813;Самсунг Галакси Таб С2 См-Т813  ;S 2 Sm-T813;Tab;Galaxy;С 2 См-Т813  ;Таб;Галакси;Таб С2 См-Т813  
Samsung;планшет;Tab;Таб;1;Samsung Galaxy Tab A Sm-T285;Самсунг Галакси Таб А См-Т285  ;A Sm-T285;Tab;Galaxy;А См-Т285  ;Таб;Галакси;Таб А См-Т285  
Samsung;планшет;Tab;Таб;1;Samsung Galaxy Tab A Sm-T280;Самсунг Галакси Таб А См-Т280  ;A Sm-T280;Tab;Galaxy;А См-Т280  ;Таб;Галакси;Таб А См-Т280  
