Кемерово;55.350567;86.107037;1
Кемерово;55.355567;86.069516;2
Кемерово;55.39097;86.020451;3
Кемерово;55.362401;86.067071;4
Кемерово;55.363031;86.071121;5
Кемерово;55.353313;86.067418;6
Кемерово;55.319466;86.092847;7
Кемерово;55.31858;86.097151;8
Кемерово;55.318284;86.100752;9
Кемерово;55.348701;86.112362;10
Киров;58.587029;49.650309;1
Киров;58.605742;49.6531;2
Киров;58.605775;49.668692;3
Киров;58.602998;49.589738;4
Киров;58.578779;49.599754;5
Киров;58.513676;49.695803;6
Киров;58.520417;49.453771;7
Киров;58.584908;49.667547;8
Киров;58.61516;49.662068;9
Киров;58.59291;49.632282;10
Краснодар;45.039253;38.986864;1
Краснодар;45.064163;38.993422;2
Краснодар;45.067642;38.965115;3
Краснодар;45.035718;38.923704;4
Краснодар;45.102744;38.984785;5
Краснодар;45.012969;39.122764;6
Краснодар;45.051409;38.954157;7
Краснодар;45.029028;39.028142;8
Краснодар;45.057672;38.980894;9
Краснодар;45.055863;38.984103;10
Красноярск;56.065321;92.925685;1
Красноярск;56.011283;92.966136;2
Красноярск;55.987598;92.853941;3
Красноярск;56.020998;92.84245;4
Красноярск;56.015086;92.862832;5
Красноярск;56.01618;92.983995;6
Красноярск;56.021789;92.793818;7
Красноярск;56.040572;92.765137;8
Красноярск;56.014851;92.837284;9
Красноярск;56.034952;92.884466;10
Курган;55.444965;65.385676;1
Курган;55.463823;65.281116;2
Курган;55.436139;65.315216;3
Курган;55.428089;65.300246;4
Курган;55.440164;65.353832;5
Курган;55.43992;65.353726;6
Курган;55.478739;65.307667;7
Курган;55.478854;65.306229;8
Курган;55.478739;65.307667;9
Курган;55.47878;65.307155;10
Курск;51.73014;36.181314;1
Курск;51.763;36.179061;2
Курск;51.72102;36.169075;3
Курск;51.743501;36.127545;4
Курск;51.742357;36.258063;5
Курск;51.731682;36.124645;6
Курск;51.725612;36.177131;7
Курск;51.733395;36.188845;8
Курск;51.742957;36.243949;9
Курск;51.670377;36.074449;10
Липецк;52.586839;39.510076;1
Липецк;52.605643;39.571037;2
Липецк;52.583711;39.532956;3
Липецк;52.63056;39.553294;4
Липецк;52.639625;39.65398;5
Липецк;52.596822;39.600722;6
Липецк;52.609607;39.596497;7
Липецк;52.604469;39.596376;8
Липецк;52.602391;39.600182;9
Липецк;52.604469;39.596376;10
Магнитогорск;53.353338;58.97398;1
Магнитогорск;53.409377;58.979607;2
Магнитогорск;53.426307;58.977303;3
Магнитогорск;53.396119;58.972376;4
Магнитогорск;53.395262;59.059351;5
Магнитогорск;53.373153;58.980915;6
Магнитогорск;53.387404;58.976895;7
Магнитогорск;53.413514;58.985262;8
Магнитогорск;53.41829;58.960687;9
Магнитогорск;53.418;58.960614;10
Мурманск;68.959994;33.072827;1
Мурманск;69.009736;33.104502;2
Мурманск;68.90547;33.084814;3
Мурманск;68.968125;33.075419;4
Мурманск;68.968109;33.075876;5
Мурманск;68.96823;33.072457;6
Мурманск;68.98345;33.079443;7
Мурманск;68.98345;33.079443;8
Мурманск;68.98345;33.079443;9
Мурманск;68.949651;33.076287;10
Набережные Челны;55.744023;52.414313;1
Набережные Челны;55.697653;52.338767;2
Набережные Челны;55.68508;52.296542;3
Набережные Челны;55.685336;52.296064;4
Набережные Челны;55.732147;52.392826;5
Набережные Челны;55.701525;52.358905;6
Набережные Челны;55.724557;52.418075;7
Набережные Челны;55.724221;52.418481;8
Набережные Челны;55.68357;52.305507;9
Набережные Челны;55.7309;52.396483;10
Нижнекамск;55.633018;51.823449;1
Нижнекамск;55.633018;51.823449;2
Нижнекамск;55.641595;51.81129;3
Нижнекамск;55.629935;51.795395;4
Нижнекамск;55.610235;51.837638;5
Нижнекамск;55.629935;51.795395;6
Нижнекамск;55.64764;51.805032;7
Нижнекамск;55.62999;51.795476;8
Нижнекамск;55.600797;51.8069;9
Нижнекамск;55.629702;51.809549;10
Нижний Новгород;56.243989;43.849206;1
Нижний Новгород;56.328183;43.989294;2
Нижний Новгород;56.312246;44.002306;3
Нижний Новгород;56.273639;43.942337;4
Нижний Новгород;56.317594;43.925907;5
Нижний Новгород;56.352923;43.867901;6
Нижний Новгород;56.328613;43.872366;7
Нижний Новгород;56.228693;43.945496;8
Нижний Новгород;56.314628;44.070146;9
Нижний Новгород;56.306035;43.93215;10
Нижний Тагил;57.923618;59.935709;1
Нижний Тагил;57.915819;60.133734;2
Нижний Тагил;57.940705;60.000799;3
Нижний Тагил;57.909067;59.94565;4
Нижний Тагил;57.950828;59.993437;5
Нижний Тагил;57.918769;59.976474;6
Нижний Тагил;57.950828;59.993437;7
Нижний Тагил;57.906913;59.959781;8
Нижний Тагил;57.906503;59.95959;9
Нижний Тагил;57.915246;60.098662;10
Новокузнецк;53.77161;87.133888;1
Новокузнецк;53.763408;87.092561;2
Новокузнецк;53.89637;87.132366;3
Новокузнецк;53.783639;87.313809;4
Новокузнецк;53.760731;87.154535;5
Новокузнецк;53.829042;87.168022;6
Новокузнецк;53.756116;87.105559;7
Новокузнецк;53.749825;87.130902;8
Новокузнецк;53.781812;87.293446;9
Новокузнецк;53.775016;87.202533;10
Новороссийск;44.69131;37.781404;1
Новороссийск;44.720879;37.767861;2
Новороссийск;44.745944;37.725058;3
Новороссийск;44.684154;37.777963;4
Новороссийск;44.684154;37.777963;5
Новороссийск;44.684154;37.777963;6
Новороссийск;44.684154;37.777963;7
Новороссийск;44.730437;37.754995;8
Новороссийск;44.686627;37.769643;9
Новороссийск;44.730437;37.754995;10
Новосибирск;54.995276;82.868141;1
Новосибирск;55.010047;82.942406;2
Новосибирск;54.996085;82.907089;3
Новосибирск;54.869692;83.102639;4
Новосибирск;54.977633;83.098626;5
Новосибирск;55.109495;82.965778;6
Новосибирск;55.0391;82.9277;7
Новосибирск;55.051281;82.966607;8
Новосибирск;55.058053;82.908089;9
Новосибирск;55.039442;82.95634;10
Омск;54.979043;73.381793;1
Омск;55.030914;73.229736;2
Омск;55.004539;73.389558;3
Омск;54.959058;73.415744;4
Омск;54.988135;73.292533;5
Омск;54.937599;73.368651;6
Омск;54.979097;73.325327;7
Омск;54.992462;73.366918;8
Омск;55.05408;73.303455;9
Омск;54.964529;73.41165;10
Орёл;52.965408;36.064371;1
Орёл;53.016836;36.146532;2
Орёл;53.00251;36.137505;3
Орёл;52.974779;36.082537;4
Орёл;52.968574;36.077888;5
Орёл;52.946165;36.025428;6
Орёл;52.932592;36.041615;7
Орёл;52.986458;36.078211;8
Орёл;52.973785;36.059548;9
Орёл;52.949474;36.060315;10
Оренбург;51.844907;55.122026;1
Оренбург;51.719269;55.145074;2
Оренбург;51.766741;55.093245;3
Оренбург;51.788813;55.145775;4
Оренбург;51.769541;55.09549;5
Оренбург;51.756662;55.090749;6
Оренбург;51.772263;55.183323;7
Оренбург;51.781417;55.10675;8
Оренбург;51.799426;55.121436;9
Оренбург;51.845168;55.122405;10
Пенза;53.21718;44.995772;1
Пенза;53.171704;45.008415;2
Пенза;53.23193;44.916463;3
Пенза;53.193877;45.037284;4
Пенза;53.180974;45.009131;5
Пенза;53.148233;45.013592;6
Пенза;53.224442;44.906881;7
Пенза;53.186056;45.005364;8
Пенза;53.196579;45.017614;9
Пенза;53.224442;44.906881;10
Пермь;58.013471;56.231924;1
Пермь;57.986426;56.188989;2
Пермь;58.032688;56.309827;3
Пермь;57.966106;56.227299;4
Пермь;58.098321;56.292903;5
Пермь;57.971745;56.275729;6
Пермь;57.997961;55.945315;7
Пермь;58.0341;56.032504;8
Пермь;58.000862;56.260539;9
Пермь;58.012877;56.248487;10
Подольск;55.424054;37.524274;1
Подольск;55.446835;37.55149;2
Подольск;55.430984;37.556297;3
Подольск;55.417993;37.518405;4
Подольск;55.35674;37.525133;5
Подольск;55.41939;37.573971;6
Подольск;55.422817;37.478181;7
Подольск;55.378959;37.543269;8
Подольск;55.430407;37.547004;9
Подольск;55.408625;37.554109;10
Псков;57.832157;28.338767;1
Псков;57.823651;28.289676;2
Псков;57.808285;28.341394;3
Псков;57.839537;28.351804;4
Псков;57.815708;28.397461;5
Псков;57.839537;28.351804;6
Псков;57.814477;28.31677;7
Псков;57.835297;28.356796;8
Псков;57.820629;28.346674;9
Псков;57.815057;28.316377;10
Ростов-на-Дону;47.223787;39.724403;1
Ростов-на-Дону;47.212745;39.705521;2
Ростов-на-Дону;47.295364;39.705151;3
Ростов-на-Дону;47.249989;39.708198;4
Ростов-на-Дону;47.208155;39.628956;5
Ростов-на-Дону;47.263968;39.666742;6
Ростов-на-Дону;47.274167;39.742019;7
Ростов-на-Дону;47.211546;39.663323;8
Ростов-на-Дону;47.252088;39.772384;9
Ростов-на-Дону;47.230117;39.609882;10
Рязань;54.630486;39.723789;1
Рязань;54.619415;39.752967;2
Рязань;54.629081;39.738825;3
Рязань;54.636873;39.648304;4
Рязань;54.608852;39.813128;5
Рязань;54.609466;39.715291;6
Рязань;54.673999;39.655075;7
Рязань;54.598053;39.830538;8
Рязань;54.631788;39.775462;9
Рязань;54.624946;39.746558;10
Самара;53.203847;50.151506;1
Самара;53.205845;50.186118;2
Самара;53.199953;50.115684;3
Самара;53.235001;50.244255;4
Самара;53.200632;50.197483;5
Самара;53.195626;50.199235;6
Самара;53.249643;50.223347;7
Самара;53.230603;50.277421;8
Самара;53.192103;50.125212;9
Самара;53.315547;50.305508;10
Санкт-Петербург;60.031178;30.404426;1
Санкт-Петербург;60.039491;30.332357;2
Санкт-Петербург;60.012039;30.293023;3
Санкт-Петербург;59.858186;30.306468;4
Санкт-Петербург;59.914254;30.476797;5
Санкт-Петербург;59.923035;30.308132;6
Санкт-Петербург;59.894331;30.278715;7
Санкт-Петербург;59.921385;30.422571;8
Санкт-Петербург;59.862422;30.173354;9
Санкт-Петербург;59.866788;30.370888;10
Саранск;54.184107;45.18254;1
Саранск;54.19838;45.230367;2
Саранск;54.222372;45.139282;3
Саранск;54.180464;45.195913;4
Саранск;54.204329;45.16707;5
Саранск;54.204329;45.16707;6
Саранск;54.204329;45.16707;7
Саранск;54.204329;45.16707;8
Саранск;54.183235;45.170888;9
Саранск;54.18417;45.178481;10
Саратов;51.550739;46.018799;1
Саратов;51.585326;46.078084;2
Саратов;51.526755;46.030907;3
Саратов;51.583574;45.965035;4
Саратов;51.533957;46.01494;5
Саратов;51.502347;45.945716;6
Саратов;51.493001;45.932801;7
Саратов;51.569079;46.027078;8
Саратов;51.54601;46.011656;9
Саратов;51.569031;45.987585;10
Смоленск;54.766243;32.031639;1
Смоленск;54.768874;32.100823;2
Смоленск;54.765363;32.047266;3
Смоленск;54.778727;32.022341;4
Смоленск;54.765363;32.047266;5
Смоленск;54.754076;32.076757;6
Смоленск;54.739911;32.087449;7
Смоленск;54.739911;32.087449;8
Смоленск;54.815868;31.991877;9
Смоленск;54.739911;32.087449;10
Сочи;43.596862;39.727885;1
Сочи;43.424986;39.923082;2
Сочи;43.569246;39.755189;3
Сочи;43.912137;39.326626;4
Сочи;43.550281;39.781513;5
Сочи;43.424682;39.922767;6
Сочи;43.911567;39.334306;7
Сочи;43.627478;39.747009;8
Сочи;43.613362;39.737059;9
Сочи;43.907248;39.334578;10
Ставрополь;45.016153;41.925391;1
Ставрополь;45.013735;41.917867;2
Ставрополь;45.037106;41.968788;3
Ставрополь;45.059209;41.933089;4
Ставрополь;45.05211;41.981362;5
Ставрополь;45.038132;41.922089;6
Ставрополь;45.019638;41.935569;7
Ставрополь;45.038414;41.950279;8
Ставрополь;45.096732;41.932223;9
Ставрополь;45.061321;41.909556;10
Сургут;61.240029;73.375088;1
Сургут;61.285659;73.34764;2
Сургут;61.269038;73.381865;3
Сургут;61.252314;73.42186;4
Сургут;61.23463;73.443852;5
Сургут;61.244083;73.384274;6
Сургут;61.253123;73.426966;7
Сургут;61.251247;73.390503;8
Сургут;61.264001;73.419257;9
Сургут;61.235722;73.403551;10
Сыктывкар;61.671835;50.818232;1
Сыктывкар;61.675487;50.840674;2
Сыктывкар;61.796725;50.746935;3
Сыктывкар;61.659649;50.832947;4
Сыктывкар;61.642023;50.806527;5
Сыктывкар;61.693491;50.814225;6
Сыктывкар;61.66843;50.825854;7
Сыктывкар;61.666746;50.837345;8
Сыктывкар;61.785446;50.746192;9
Сыктывкар;61.640385;50.81124;10
Тверь;56.852774;35.909486;1
Тверь;56.867695;35.913023;2
Тверь;56.872586;35.862162;3
Тверь;56.85331;35.907417;4
Тверь;56.829458;35.897032;5
Тверь;56.829458;35.897032;6
Тверь;56.829458;35.897032;7
Тверь;56.850048;35.94113;8
Тверь;56.846344;35.924175;9
Тверь;56.84321;35.922354;10
Тольятти;53.530314;49.280555;1
Тольятти;53.511462;49.263243;2
Тольятти;53.545256;49.332173;3
Тольятти;53.508232;49.413982;4
Тольятти;53.542992;49.366715;5
Тольятти;53.518436;49.273084;6
Тольятти;53.532064;49.344633;7
Тольятти;53.516522;49.405816;8
Тольятти;53.519886;49.430883;9
Тольятти;53.483125;49.485911;10
Томск;56.47561;84.986437;1
Томск;56.475743;84.95032;2
Томск;56.476376;84.969239;3
Томск;56.499513;84.989841;4
Томск;56.456499;84.977233;5
Томск;56.50427;84.946302;6
Томск;56.489808;84.945321;7
Томск;56.472276;84.973753;8
Томск;56.48959;84.947808;9
Томск;56.494112;84.950731;10
Тула;54.202682;37.674309;1
Тула;54.212199;37.622387;2
Тула;54.198299;37.589413;3
Тула;54.182095;37.60579;4
Тула;54.171557;37.594621;5
Тула;54.192192;37.62303;6
Тула;54.119716;37.553823;7
Тула;54.194814;37.650398;8
Тула;54.1997;37.579819;9
Тула;54.184209;37.611095;10
Тюмень;57.139481;65.594339;1
Тюмень;57.157965;65.539692;2
Тюмень;57.105347;65.574916;3
Тюмень;57.150254;65.525921;4
Тюмень;57.140432;65.530563;5
Тюмень;57.175031;65.655428;6
Тюмень;57.162995;65.50132;7
Тюмень;57.117305;65.593097;8
Тюмень;57.158241;65.544432;9
Тюмень;57.17628;65.544868;10
Улан-Удэ;51.82013;107.658139;1
Улан-Удэ;51.867084;107.725638;2
Улан-Удэ;51.80862;107.604703;3
Улан-Удэ;51.812984;107.62473;4
Улан-Удэ;51.835227;107.587761;5
Улан-Удэ;51.834249;107.587467;6
Улан-Удэ;51.831;107.618865;7
Улан-Удэ;51.80434;107.653557;8
Улан-Удэ;51.828684;107.583615;9
Улан-Удэ;51.831;107.618865;10
Ульяновск;54.305948;48.374132;1
Ульяновск;54.346668;48.569305;2
Ульяновск;54.283421;48.303879;3
Ульяновск;54.359018;48.563905;4
Ульяновск;54.272347;48.329629;5
Ульяновск;54.285591;48.30612;6
Ульяновск;54.364455;48.577746;7
Ульяновск;54.317229;48.395552;8
Ульяновск;54.261935;48.33194;9
Ульяновск;54.311259;48.400693;10
Уфа;54.807696;56.09951;1
Уфа;54.717415;55.953824;2
Уфа;54.771249;56.063443;3
Уфа;54.719802;56.002442;4
Уфа;54.782819;56.114948;5
Уфа;54.760659;56.066436;6
Уфа;54.740353;55.987633;7
Уфа;54.705526;55.846681;8
Уфа;54.741347;56.026426;9
Уфа;54.712495;55.991268;10
Хабаровск;48.48984;135.06095;1
Хабаровск;48.39612;135.107978;2
Хабаровск;48.538597;135.048204;3
Хабаровск;48.496234;135.063755;4
Хабаровск;48.567958;135.038794;5
Хабаровск;48.457228;135.095572;6
Хабаровск;48.484495;135.049777;7
Хабаровск;48.40572;135.100795;8
Хабаровск;48.490732;135.058707;9
Хабаровск;48.478695;135.084877;10
Химки;55.89618;37.409323;1
Химки;55.884191;37.453022;2
Химки;55.893695;37.40933;3
Химки;55.890337;37.423646;4
Химки;55.89017;37.423907;5
Химки;55.883859;37.429039;6
Химки;55.955818;37.304446;7
Химки;55.903638;37.407281;8
Химки;55.902736;37.401558;9
Химки;55.899666;37.457457;10
Чебоксары;56.095618;47.28554;1
Чебоксары;56.138009;47.245991;2
Чебоксары;56.141338;47.201993;3
Чебоксары;56.118102;47.182084;4
Чебоксары;56.137355;47.256112;5
Чебоксары;56.147243;47.239195;6
Чебоксары;56.130981;47.276361;7
Чебоксары;56.129153;47.232291;8
Чебоксары;56.129153;47.232291;9
Чебоксары;56.128747;47.232191;10
Челябинск;55.169797;61.375881;1
Челябинск;55.170737;61.414974;2
Челябинск;55.170737;61.414974;3
Челябинск;55.182541;61.290411;4
Челябинск;55.190575;61.469849;5
Челябинск;55.117083;61.444189;6
Челябинск;55.156501;61.373252;7
Челябинск;55.162175;61.450671;8
Челябинск;55.18676;61.289872;9
Челябинск;55.246807;61.401136;10
Череповец;59.131795;37.877537;1
Череповец;59.122016;37.964669;2
Череповец;59.130016;37.971324;3
Череповец;59.124104;37.894451;4
Череповец;59.122301;37.858887;5
Череповец;59.127341;37.917435;6
Череповец;59.124112;37.924447;7
Череповец;59.134737;37.926148;8
Череповец;59.126305;37.885859;9
Череповец;59.131743;38.012511;10
Чита;52.046574;113.512873;1
Чита;52.042784;113.483682;2
Чита;52.006519;113.561322;3
Чита;52.031554;113.49749;4
Чита;52.021827;113.54042;5
Чита;52.047361;113.52012;6
Чита;52.063765;113.510487;7
Чита;52.047319;113.519492;8
Чита;52.035833;113.520235;9
Чита;52.009285;113.557339;10
Ярославль;57.639916;39.872523;1
Ярославль;57.598949;39.880969;2
Ярославль;57.688346;39.76966;3
Ярославль;57.633831;39.851972;4
Ярославль;57.65606;39.946901;5
Ярославль;57.72782;39.822552;6
Ярославль;57.627193;39.868668;7
Ярославль;57.576375;39.929172;8
Ярославль;57.632643;39.873913;9
Ярославль;57.657342;39.946313;10
Москва;55.756583;37.625066;1
Москва;55.763901;37.606415;2
Москва;55.765121;37.638172;3
Москва;55.744883;37.603466;4
Москва;55.795069;37.616485;5
Москва;55.748661;37.582173;6
Москва;55.767974;37.630045;7
Москва;55.744490;37.639385;8
Москва;55.768998;37.649245;9
Москва;55.761538;37.602541;10
